0,1,2,3,4
-2.5741,-1.554,-1.5816,-3.5151,-1.8591
-0.58817,-0.51134,-2.3759,-0.98096,1.7114
-1.1778,-0.74086,-1.1032,-0.94451,-2.7891
4.1779,-1.685,-0.11455,1.0345,-0.94892
1.1696,-0.63482,4.2863,0.95459,0.13122
0.49376,0.76774,1.7931,1.383,-0.021467
-1.2256,0.15668,-1.0435,-1.2512,-0.81333
4.5878,3.4161,0.20037,1.5658,2.5129
1.8194,0.21472,1.0671,1.5557,3.022
-3.7085,0.77514,1.4878,5.2201,4.8687
1.0977,3.68,1.4837,3.149,5.7205
2.0544,3.8802,3.0133,0.018701,-0.40496
0.69152,3.8597,2.1209,-2.1318,-4.2646
-0.11033,0.21063,2.2886,1.828,-1.3813
-1.5553,1.1147,0.56454,1.7968,0.42893
-0.75249,-1.1499,-2.3788,1.545,-0.16486
-0.92125,-4.6436,-1.598,-1.6431,-0.19967
-1.8296,-0.29666,0.94842,-0.50518,-0.9444
-3.1107,-3.8852,-1.8985,-3.8134,-4.8948
-2.2741,-2.605,-6.1571,-5.0865,-0.88138
2.706,-0.65869,-1.136,3.1049,3.1563
-1.2973,-2.2612,-0.33607,-0.2697,0.71579
-4.3531,-2.757,-0.29031,0.75671,-5.809
-0.6815,-2.324,-2.1007,-4.4975,-5.0337
-0.97163,-2.7126,-4.1853,-3.4374,-1.3531
-1.1747,2.3762,-2.1431,-5.1193,-2.2061
0.67343,5.5779,0.55334,-0.13104,1.6917
3.5378,3.6175,4.0161,4.1134,3.6677
2.7579,2.4782,2.2569,0.90567,3.496
3.3023,0.51238,-1.1083,-0.083478,1.0342
2.8168,2.7756,-1.955,0.14267,-0.21512
-2.3301,-1.239,-2.6648,-1.5294,-3.5463
-2.6136,-4.093,-2.9989,-2.4758,1.3805
-1.7518,-1.6986,0.37376,-2.2653,1.8468
-1.2048,-2.0882,0.12212,1.2452,0.20221
-0.75798,0.3904,0.63853,1.4528,-1.3302
0.65494,1.6905,-0.96196,-0.37576,-0.36067
-1.9457,-2.1092,-0.028231,-0.87771,-2.8223
-2.5213,-5.3772,-1.4025,-0.70854,-1.9912
2.5169,0.50087,2.9571,0.6586,4.4211
2.5233,2.3582,5.2162,4.4093,4.0588
1.7983,-0.84621,3.8343,2.6886,-0.41437
-2.5341,-2.7393,-2.7801,-1.5154,-3.745
-3.7077,-1.2078,-3.0145,-0.20505,-1.3321
-0.4433,-0.53924,-1.7868,1.3494,-0.33138
0.20461,0.38099,3.2516,2.0982,0.30523
1.4646,-0.34541,2.1235,-0.16062,3.5636
4.9419,0.90039,4.5688,3.6508,3.6556
6.2349,2.412,3.4463,2.9996,4.9748
3.0388,4.7163,1.5007,3.1502,4.4429
2.0969,2.8711,0.60308,2.3566,0.90746
-1.0385,0.52117,-2.0328,-3.871,-5.8087
-4.8617,-1.7113,-3.3433,-1.648,-2.6165
-1.4449,4.2854,2.0573,-1.4437,1.6306
1.5328,5.0238,2.6334,0.15756,1.6367
-1.8114,0.82351,-1.7588,-0.98938,-2.3409
-0.062678,-3.8751,-3.5374,1.9096,0.63704
-1.0943,-2.8843,-1.3299,0.28661,-0.69087
1.9891,0.30669,2.5478,-2.0869,3.4584
5.1255,1.1864,2.0115,1.0661,1.1418
0.048607,1.5663,3.0032,0.86559,-2.5982
-3.1084,-2.9702,-0.49267,-1.9872,-3.1755
-0.82622,-0.96435,0.28172,-1.6196,3.5722
-0.2774,-0.15199,0.88266,-0.24417,3.4677
-1.2478,-2.169,-2.6403,-2.2188,-3.0654
0.50891,1.0501,-2.593,0.63957,-4.2741
-1.1575,-0.22656,-2.6078,1.8854,0.77312
-2.3001,-0.85259,-3.808,-1.1004,-3.0315
-1.3538,-0.71382,0.75783,0.092756,-4.3146
0.24702,-0.87836,2.5465,3.2377,2.7665
0.84817,1.0222,4.2136,2.9336,2.3903
3.0508,6.3545,4.8478,2.323,0.53259
0.41358,0.78801,-2.1937,-4.915,-4.0478
-2.5824,-1.5976,-4.743,-5.4143,-6.0345
2.6139,1.5533,3.0264,0.46079,2.6962
5.2734,4.4992,3.5312,0.16942,3.3535
2.1154,3.665,5.0822,1.7426,3.9894
1.7762,1.2608,0.65205,1.0865,2.4006
-1.5702,-1.7592,-1.9194,-0.86248,0.70445
1.8303,-3.7597,0.22243,0.93719,0.78262
-2.7656,-2.4375,-3.0375,-2.064,-4.6505
-5.1439,-2.61,-5.9565,-4.5319,-3.3763
-2.9004,-2.5583,-2.974,-1.8074,-1.832
-2.0155,-0.35421,-3.0179,-0.75011,-4.7326
-1.1931,0.064226,-3.139,3.0133,1.8189
2.3243,-1.7544,0.043491,2.0035,0.85821
-1.3992,-0.08287,0.43085,-2.9002,-2.1952
-0.13289,2.1799,-1.5952,-1.8671,3.0584
0.77873,1.6309,-1.0119,-0.80123,-0.26193
-2.0123,-0.0029475,-3.6747,-0.97142,-3.6877
-2.1054,-2.642,-1.6048,-1.4228,-2.4593
2.8782,-0.17748,1.7766,1.5551,-0.0019958
1.9497,-0.96301,1.4493,1.5168,0.66336
