0,1,2,3,4
-2.2505,-0.75347,-2.2389,-2.2603,-3.2497
-2.4547,1.1086,0.31275,-2.0181,-0.39582
-0.11672,1.2726,3.278,1.5064,-0.58044
2.9072,-0.14391,4.2054,0.94775,1.6738
1.1585,-1.5031,-0.097386,0.21426,1.572
-0.86851,-0.43633,-5.8451,-0.29095,-1.0428
-1.7653,-1.229,-4.5678,-1.0237,-0.93658
1.9077,-0.74798,1.0454,0.1559,1.0927
5.7002,0.37151,-0.49076,0.53715,2.6017
0.31737,0.92311,-0.1961,-0.50089,-0.91507
-4.0397,1.3996,-0.39092,-0.32219,3.362
-2.0323,1.0212,2.1788,-0.32735,4.3434
1.6037,-1.5287,1.3556,0.24602,2.5489
3.8235,1.9006,-0.92776,0.56054,0.58641
1.6991,0.048103,2.8974,0.59851,-0.30554
-3.8149,-1.5009,2.8263,6.6505,-0.4527
1.9061,2.5727,2.705,4.4068,-1.9079
1.2097,2.2377,0.86326,3.1469,-0.18614
-2.6435,-2.5823,1.0749,4.0603,-1.0604
-3.2205,-0.82637,1.0519,-1.6456,-0.24658
-0.97091,-0.19334,-4.3794,-1.5595,-6.5765
3.1978,0.77643,-4.353,-5.075,-1.5315
-3.0158,-0.50253,-3.1583,-3.9398,-3.5824
-4.6174,-0.53574,-3.9724,-3.9999,-1.8405
0.16364,0.42741,-0.73054,1.5779,0.54156
1.3481,0.94364,-0.90002,-0.11911,0.4636
-1.4595,6.2586,0.50461,0.32765,2.4711
-3.5426,0.70811,-1.165,-2.4793,5.6151
3.0026,-2.052,-0.79213,1.7931,2.9049
3.6217,-1.024,0.25447,-1.8906,-0.84306
3.986,3.2823,0.30678,-1.7129,-0.14223
1.1433,1.2906,4.4898,2.5921,2.1539
-1.8688,-1.3288,4.2667,1.9765,-4.626
-5.4585,-4.6326,3.2554,-0.18414,-1.4824
-3.6286,-2.0615,3.871,-0.086156,-1.4049
-1.5882,0.53506,-1.2631,-2.2869,0.94261
0.11294,2.1638,-1.8122,-3.5469,1.8369
-1.2383,0.058411,-4.3173,-2.6956,1.7943
0.4429,-3.3418,-3.3386,4.6012,-3.6702
0.97179,-2.1784,0.87794,1.0637,-3.3606
2.5008,-2.5481,-0.59343,-2.3427,0.75593
0.82533,-0.79174,-0.72641,-0.92865,1.1015
-2.7715,6.5916,0.73862,2.164,-1.1047
-0.49474,3.3172,-0.062828,-0.95846,-3.4565
-0.066676,-2.7324,-1.4224,-1.5087,-1.7258
0.88972,-3.1527,4.1085,4.0731,2.8365
0.0985,-1.5573,2.0001,4.9048,2.7551
1.2373,1.1063,1.9727,1.5685,-0.34601
2.3437,1.2832,0.37858,-2.5701,1.2796
5.8092,-1.7133,-3.0784,-3.3997,1.7394
