0,1,2,3,4
-1.0908,-1.8225,-2.3185,-2.215,-2.9856
-0.89088,-1.962,-2.3982,-2.015,-2.9658
-0.92727,-2.0688,-2.3587,-2.0314,-2.8937
-1.1251,-1.9028,-2.2299,-1.8649,-2.861
-1.0253,-1.9248,-2.2268,-1.7447,-2.6433
-0.97341,-1.8514,-2.1482,-1.8969,-2.5844
-0.90984,-1.9717,-2.1355,-1.7424,-2.6109
-0.85424,-1.8392,-2.2032,-1.9655,-2.5832
-0.85967,-1.8706,-2.1022,-1.9286,-2.4298
-0.68278,-1.793,-1.9612,-1.6878,-2.7196
-0.58146,-1.7099,-2.081,-1.5655,-2.4307
-0.80344,-1.5951,-1.9667,-1.5924,-2.3935
-0.85238,-1.7461,-1.6535,-1.2492,-2.2978
-0.73134,-1.7115,-1.7144,-1.2501,-2.1077
-0.8139,-1.3502,-1.7061,-0.69292,-1.9557
-0.81765,-1.3485,-1.782,-0.29932,-1.6515
-0.59201,-1.5104,-1.7618,0.26203,-1.4041
-0.66105,-1.4182,-1.6676,0.70271,-1.1351
-0.69535,-1.3365,-1.689,1.0553,-0.79219
-0.68395,-1.3677,-1.5514,1.7943,-0.93356
-0.45153,-1.3617,-1.3874,2.0685,-0.43162
-0.30908,-1.1611,-1.4315,2.3894,0.14949
-0.23586,-1.0761,-1.5651,2.7857,0.19424
0.2506,-1.0174,-1.1844,3.1236,0.6072
0.24663,-0.81118,-1.3053,3.2561,0.82908
0.74125,-0.47593,-1.0153,3.58,1.2821
1.1372,-0.41811,-1.0399,3.6444,1.5048
1.2553,-0.24802,-0.81319,3.8612,1.6891
1.5177,-0.3523,-0.79971,3.734,1.7182
1.5028,-0.074182,-0.44991,3.7132,1.9673
1.6138,0.21199,-0.46527,3.6966,1.8546
1.7404,0.21386,-0.27889,3.6433,2.0389
1.5148,0.10981,-0.31562,3.3912,1.8546
1.5935,-0.0013368,-0.51358,3.0791,1.5741
1.3011,0.067752,-0.3403,2.9266,1.4981
1.1628,0.12936,-0.38471,2.5673,1.2764
1.1417,0.14627,-0.25007,2.1474,1.059
0.84462,0.17297,-0.3623,1.8831,0.78325
0.57688,-0.064096,-0.44903,1.3834,0.62844
0.38954,-0.12475,-0.20555,0.85995,0.44809
0.17315,-0.066173,-0.5187,0.46178,0.37643
-0.13442,-0.20088,-0.39881,-0.13909,0.15293
-0.29914,-0.27765,-0.36841,-0.60632,0.47165
-0.35457,-0.35197,-0.42134,-0.68085,0.40423
-0.49092,-0.46461,-0.49819,-0.98864,0.70793
-0.96358,-0.25693,-0.53309,-1.0932,0.95922
-1.0106,-0.49713,-0.70161,-1.3303,1.1767
-1.0125,-0.49642,-0.69458,-1.3211,1.6564
-1.0127,-0.50757,-0.5227,-1.3406,2.1095
-1.0051,-0.49367,-0.75596,-1.2772,2.3654
-1.0094,-0.58078,-0.65799,-1.2869,2.4739
-0.86889,-0.37778,-0.59197,-1.1562,2.5963
-0.60364,-0.35289,-0.5901,-1.3151,3.1072
-0.27187,-0.015155,-0.64887,-1.1304,3.2988
0.36309,-0.2912,-0.44648,-1.2832,3.2795
0.73077,0.034656,-0.30043,-1.3444,3.3774
1.4267,0.39004,0.012227,-1.5259,3.6096
1.7345,0.54784,0.016187,-1.4762,3.5308
2.1833,0.85901,0.40189,-1.321,3.6029
2.4669,1.0405,0.27482,-1.1815,3.7355
2.8535,1.3026,0.70203,-1.4738,3.7887
2.7497,1.1221,0.55231,-1.5654,3.7203
2.6906,1.3413,0.80814,-1.3706,3.4648
2.7812,1.3048,0.80945,-1.516,3.4012
2.558,1.1542,0.75857,-1.5701,3.2864
2.3142,1.2495,0.95182,-1.6898,3.2186
2.0658,1.2653,0.93087,-1.7104,2.9613
1.9024,0.9308,0.93148,-1.7547,2.8219
1.6175,1.0579,0.94594,-1.8666,2.8243
1.3408,0.98556,0.73108,-1.731,2.4335
0.91856,0.90998,0.83,-1.9401,2.6432
0.7365,0.67867,0.62875,-1.6927,2.125
0.17713,0.58904,0.95098,-1.5094,2.3049
-0.1708,0.57405,1.1556,-1.7538,2.0891
-0.40432,0.59176,1.2665,-1.1608,1.9672
-0.86629,0.37517,1.3724,-1.1387,2.1186
-1.0368,0.63679,1.5105,-1.1062,1.6562
-1.2631,0.44108,1.5418,-0.83148,1.6376
-1.2452,0.34417,1.5674,-0.87543,1.5413
-1.36,0.35147,1.6237,-0.84707,1.1212
-1.2619,0.66934,1.4785,-0.6107,1.2011
-0.68207,0.68896,1.3691,-0.7538,0.98752
-0.24825,0.77205,1.7152,-0.56391,0.70977
-0.0074072,0.84635,1.6341,-0.69297,0.59467
0.70431,1.1053,1.6224,-0.64513,0.22163
1.1626,1.1943,1.6084,-0.48688,0.19159
1.8199,1.2614,1.4863,-0.59232,-0.030825
2.0067,1.4611,1.6902,-0.60733,-0.20673
2.5153,1.687,1.5507,-0.59279,-0.56568
2.9122,1.8173,1.6561,-0.4548,-0.60154
3.05,1.995,1.6657,-0.48906,-0.87891
