0,1,2,3,4
-1.2478,-2.6485,-1.7064,-1.2926,-1.9503
-0.97395,-0.63566,-0.93147,-3.4559,-1.5177
-2.3436,-1.2789,-1.8458,0.15573,0.18835
0.67482,1.2481,0.10792,-0.54064,-0.55754
3.1753,1.4266,0.82905,1.0731,1.2445
-2.9249,-0.074227,3.804,2.0132,1.7144
0.84591,-1.3069,1.7622,-0.06841,-1.1841
3.6297,0.35683,-2.7888,0.16273,-0.76476
4.6204,2.8434,-1.2777,-0.76902,3.1153
0.28865,-0.92322,-0.11095,1.2805,2.6181
-4.8664,2.498,0.60444,5.1088,2.2136
-1.3628,3.0177,1.9097,3.164,3.9324
3.4268,4.3092,2.685,-0.21255,1.218
1.3061,2.8271,1.5418,0.88063,-0.3306
-3.3975,-0.5019,2.1179,1.5564,0.072546
-3.2782,0.70534,2.1679,0.54739,-0.95265
4.1041,-2.1053,-1.6387,0.33881,-0.51031
-0.11913,-2.8906,-1.9718,-0.76432,-1.7738
-1.407,-2.4137,4.281,-0.43062,-1.0044
-1.0635,-3.9812,0.049642,-4.3447,-4.3064
0.32722,-3.3101,-6.0265,-4.1341,-0.79653
3.2047,0.59366,-2.4571,3.2615,2.893
-1.946,-2.4179,-0.24943,-1.6748,-1.2559
-2.9376,-1.6736,3.1531,-3.1609,-5.5104
0.62281,-2.3106,-0.073791,-2.125,-3.4082
2.5707,0.59792,-3.9322,-3.6243,-2.7859
-2.8407,1.3292,-1.3756,-1.4903,-2.0478
0.92144,3.4401,-1.2981,1.1933,1.1237
3.8754,3.7005,3.2495,2.3508,5.8017
4.7062,0.41589,1.7496,0.54424,3.3936
0.69966,2.268,-1.3829,0.51036,-1.198
0.42143,2.3594,-2.1479,-1.2508,-1.0093
-3.2657,-1.9357,-1.406,-0.8945,-3.7661
-4.2492,-1.8925,-2.4741,0.40813,-1.0288
-1.0812,-0.021314,-1.6133,-0.15729,1.4206
-1.2648,-0.79037,0.46824,2.3876,-1.6702
-2.4702,1.9079,1.8415,-0.23585,-0.48667
-0.36763,0.61713,-2.9848,-0.97453,-0.1413
1.0057,-2.6,-1.8952,-1.0881,-1.2183
-0.18452,-2.3148,-2.3223,-0.36761,-0.2058
0.85615,0.39747,1.3933,0.61282,3.5355
0.72052,3.2692,6.1156,2.8953,2.6681
-1.2619,-1.3732,4.3501,0.80443,-0.11445
-1.4347,-3.7907,-2.5173,-2.6403,-3.6413
0.44024,-1.9458,-2.607,-0.3527,1.7155
1.4618,-1.0843,-1.1168,1.3301,-0.061601
-1.6527,-1.1232,0.72216,0.32785,1.1298
1.2619,-0.38609,1.6236,1.8277,4.6505
3.4307,1.5245,4.1523,1.6386,5.2684
4.1525,2.223,1.5443,1.9727,6.5002
-0.33428,3.0309,-0.28648,4.848,1.186
1.9896,1.957,-0.8394,-0.49914,0.62951
-0.412,-2.7343,-1.6304,-1.8214,-3.0179
-2.5305,-0.41932,1.0085,-0.75051,-2.2078
-1.9718,2.0518,0.80453,-1.1285,1.4685
-1.1672,3.0158,1.032,-0.77362,1.5901
-0.93925,1.2306,0.38042,-0.37929,-1.1153
-0.10866,-2.3515,-2.673,3.5874,-0.015906
-1.0517,-2.1441,1.2269,-1.5376,-0.83206
0.27607,-1.2715,1.1909,-2.0196,2.3061
1.5245,4.0307,2.526,1.9737,-0.44394
-1.8407,-0.022049,4.6542,0.92512,-1.7213
-0.89797,-2.5697,-0.70069,-3.1584,-2.6781
1.3025,-0.6015,-2.0463,-2.7633,2.8327
1.7593,0.77961,-2.0468,-1.6671,2.3427
2.2378,-0.31241,-1.695,-2.3679,-4.1173
2.3443,0.0055607,1.1991,3.8413,-1.957
-1.4366,0.0039245,-2.6506,3.479,-2.0882
-1.6992,-3.3293,-0.87769,-0.91991,-4.0478
0.48993,1.4184,-1.4292,0.66155,-3.7783
-1.1099,-1.1319,1.5817,5.6682,1.3179
-1.7713,1.7595,7.4292,3.3474,2.8068
-0.13809,4.1572,3.1869,-2.1085,-0.91986
-0.59852,1.5576,-3.3572,-4.4111,-6.358
-1.3949,-1.1879,-5.5313,-2.6894,-0.41459
3.7861,3.4788,-0.89709,-0.52431,3.7054
6.0784,3.5585,-0.15919,1.2746,6.201
-2.1549,4.5576,5.6789,-0.089266,4.708
-6.0344,1.2826,1.1602,1.1684,2.5856
0.4376,-1.801,-0.86784,-2.8925,2.1824
4.4785,-2.0012,0.072122,0.69572,0.38101
-0.53813,-2.004,-1.4118,-3.1439,-8.8255
-2.4089,-3.625,-4.5104,-2.7899,-3.609
-1.0888,-2.9259,-1.6455,-1.6652,-3.2665
0.21864,-2.3522,-0.35651,-1.0693,-3.7436
0.83617,-0.2877,-2.2975,3.6295,2.6506
4.0624,-1.2462,-2.6634,0.60399,0.7707
-0.97544,0.7636,-0.34462,-1.7821,-1.0312
-0.70397,1.7957,1.5046,0.48535,0.48778
-0.62916,0.66248,0.035441,-0.54429,-2.4012
-2.0721,-1.1612,0.021456,0.69033,-4.1393
2.1821,-1.7557,-0.12487,-1.075,0.31978
4.5466,-0.012278,-1.2119,-2.0945,3.6789
-0.77898,0.72164,-0.33279,0.28149,-0.50273
-6.8913,-2.0126,-0.26309,0.028049,-2.0129
-2.8492,-3.6635,-0.17879,-1.3991,-0.74548
-0.29659,-0.32728,1.029,1.9561,-1.3062
1.1674,4.5285,1.6301,1.328,2.1949
0.16106,3.7894,0.80771,0.01415,1.889
-2.4346,-1.3051,-0.92851,3.7285,1.744
0.99016,-2.7242,-0.069397,1.7546,0.48047
2.0119,-2.4607,3.1655,-0.92952,1.6879
3.8368,1.3788,1.8258,1.6924,5.0419
3.3449,2.4949,-0.30469,0.14555,2.9369
-1.5182,0.23065,-0.92646,-0.95192,-1.728
-5.1459,-2.0615,0.97906,-0.24418,0.019317
-1.6498,-1.2486,-0.39073,-1.4122,1.4046
1.3739,2.7351,2.0508,1.2864,2.638
0.18143,2.5714,0.76172,-0.2474,-0.48315
-2.0167,-0.48455,0.48021,0.96119,-3.0555
-0.65784,1.2143,0.12602,1.2262,0.92634
3.2924,1.5626,3.7191,2.4235,6.788
-0.12283,-0.1232,-0.12661,-1.0787,-1.1667
-2.53,-4.165,-2.3373,-2.3265,-5.5242
5.8843,-3.1858,-2.1345,-0.258,4.1887
4.5963,1.3528,-0.28235,-0.36236,3.0104
1.2867,-0.38786,-0.75985,3.431,1.0527
0.98984,-0.7347,0.65956,2.1787,-0.4331
-0.078212,-0.43578,-1.2513,-4.2785,-0.62586
-2.0032,3.109,-0.12017,-0.036321,-0.22358
-6.0577,0.040035,-1.4837,-3.1427,-5.7632
-4.2488,-2.7135,-0.28135,-1.0088,-3.4708
-2.2776,-2.5194,-1.1021,-0.55186,-1.0409
-1.766,-1.2202,0.042414,4.1049,2.5434
-1.0737,-0.28338,-0.20784,2.8063,-2.0142
0.065271,-0.43897,0.24556,1.8908,-1.4301
-0.2761,-0.61511,0.44749,-5.0384,-1.6971
-0.56175,-1.7688,0.39787,-2.3726,-3.5871
1.2356,0.96694,2.0869,-0.784,1.8233
-0.18606,1.8369,5.1128,-0.10869,1.4505
0.043729,1.0071,0.14395,0.74392,-0.48531
5.4936,0.50457,-0.26927,-2.5727,0.14372
4.4571,3.7911,2.3017,2.5086,4.234
3.1474,4.8441,2.6779,1.9918,3.4446
2.3021,3.6071,-1.9447,-1.2093,-1.8043
-1.0403,3.3775,-1.4715,-0.51385,-1.4436
-3.8955,0.59213,-1.286,-0.072727,-0.24293
-0.23768,1.769,-1.8136,0.78037,1.146
-0.57096,-0.42118,-1.4065,2.2034,-2.5969
2.3412,-3.3254,-4.096,0.37157,2.8537
-1.281,-1.8269,-1.4548,-3.7427,1.4744
-2.455,-3.5128,1.6206,0.94231,-0.40118
