0,1,2,3,4
-0.093696,0.30914,0.91717,-0.96692,0.53896
0.40972,0.58512,-1.4143,0.61365,2.2409
0.20503,0.68523,0.73382,0.56901,1.5557
3.9505,-1.1326,0.3111,1.1487,-0.76462
5.1504,1.7547,3.075,0.22396,0.72577
2.4868,2.564,6.557,4.6056,2.0581
-3.5103,-0.46025,2.6277,-0.46162,-0.62523
1.6817,1.3,-3.8886,-1.3555,-0.56498
3.0636,-0.4878,-3.2493,-1.4153,-0.36953
-3.6672,-2.1137,-0.55107,1.365,2.0467
-6.3771,-1.6321,-3.8611,2.112,1.6307
-4.6457,2.3517,-0.28819,0.68729,0.20695
-0.57778,3.2716,0.31025,-4.6368,-4.8942
1.1022,-0.61365,-0.88883,-3.625,-7.3303
-2.3865,0.3494,0.62314,0.98137,-2.0058
-6.1184,-0.66554,1.2411,0.44414,-2.1829
1.0391,-4.9635,-3.0111,-0.6201,0.78082
-0.52216,-2.021,-0.71853,0.20253,0.12003
-1.4662,-2.7595,2.9621,-1.0254,-2.3323
-1.285,-1.9459,-1.8078,-3.4365,-1.8701
1.2284,-1.7404,-5.3562,-0.57065,2.6218
2.2693,-1.6804,-2.134,1.6522,4.3271
-2.5189,-2.7357,-1.1464,1.5917,-0.38681
-1.4755,-2.6177,2.5491,-2.21,-5.5581
-2.7971,-3.4801,-2.0584,-3.6151,-3.4653
2.4451,2.9193,-3.3088,-4.5847,-0.57689
2.4732,4.5101,-1.1874,0.10312,0.7491
0.99267,5.8131,2.7665,2.6754,0.238
2.294,5.5892,4.9966,1.6961,5.8114
7.2263,2.339,2.7802,1.6482,7.1141
6.9159,4.9076,-1.4722,1.2264,2.1924
2.8385,3.0584,-0.25684,0.86674,-1.8355
-0.30923,-3.9137,-2.8507,-1.2551,-0.11297
-4.5654,-1.6122,0.61307,-0.84011,2.3373
-3.0824,-4.0448,-0.73447,0.1833,1.3523
-2.6552,-2.3046,-1.3152,2.1745,-3.6218
-1.4636,0.97888,-1.8369,-0.46793,-3.1815
-1.7018,1.146,2.4251,0.005268,-1.2744
-1.0794,-3.2492,0.97058,0.35468,0.054776
1.8684,-1.7442,1.369,0.16093,2.1058
0.99974,0.93236,2.3181,2.2238,4.443
4.1854,3.658,8.3842,5.133,3.8086
0.97806,0.82762,5.2864,2.5918,1.1073
-1.73,-0.73695,-1.2224,1.4784,-0.6203
0.17322,-0.88362,-3.6152,1.5485,-0.38364
0.78355,0.4264,3.1552,2.0528,0.33913
1.0186,-0.57136,0.27415,-1.073,1.7784
0.91792,-1.0098,0.92301,0.21759,2.1332
4.8469,1.2513,4.9685,1.8593,2.4773
5.7115,3.0978,-0.028349,0.79136,4.2919
1.7115,4.4629,-0.66643,5.1738,3.0925
1.8032,3.6743,-0.4245,-1.7813,-2.4108
-1.9978,-0.22102,-1.6795,0.1633,-2.4619
-4.517,-0.29987,-1.3632,-3.2179,-1.9898
-1.6584,3.1486,0.3453,-1.3527,-1.5051
-3.5959,2.3498,-1.0888,-2.4354,-3.2233
0.15736,-1.924,-2.1085,-0.9881,-1.9678
-2.3392,-4.6821,-3.6905,1.4813,-0.62792
-0.40686,-1.6544,0.46421,-2.288,1.2693
1.4694,-2.9599,0.082427,-1.8211,2.4109
1.4472,3.418,2.5446,0.42872,-0.65604
-0.83827,-1.0502,4.0169,-0.27996,-2.1653
-1.9692,-1.4217,0.60023,-1.6332,-0.4093
-2.8358,-2.1881,-3.077,-1.841,3.5
-1.2146,-3.1384,-3.9564,-3.1896,1.1083
-0.96264,-0.31616,-3.1986,-2.6919,-4.7417
1.5459,-0.36353,-2.2567,-0.076967,-4.293
-1.608,-1.8274,-4.2518,1.6068,-2.0885
-2.8061,-1.8141,0.2703,-0.15007,-3.8413
-0.14342,-0.93198,0.85879,-0.42775,-2.0846
-0.49919,0.088619,2.7389,4.2229,1.929
1.0056,4.0205,6.8316,5.0312,2.0043
1.8341,4.5477,4.2318,-1.2131,-0.61287
0.47233,1.8242,-1.8658,-4.4536,-4.4738
0.33073,-2.6126,-3.4088,-2.6313,-1.3886
2.0164,2.9993,-0.73172,-3.7954,-0.52673
3.4475,3.7754,1.6908,-1.7036,4.0015
3.8448,3.3536,2.8986,2.2719,4.6895
-2.3362,2.0721,2.5402,1.7804,2.9421
-1.226,-2.9986,-0.39086,0.78366,2.3932
2.4731,-1.4112,1.925,1.7776,2.2243
1.2716,-0.73089,-2.51,-1.6169,-3.9296
-1.8261,-2.8679,-4.4846,-0.88228,-1.8042
-2.5464,-2.2149,-4.2415,-0.33693,-3.5835
-1.4316,1.2228,-2.3424,-0.053364,-2.7625
-0.10775,-2.9228,-1.9717,3.4939,-0.40432
2.2951,-0.51721,-0.36825,-0.63888,0.19462
-0.27461,-0.58365,-4.5024,-2.9914,-1.5648
-1.9333,2.7595,-0.27967,-0.1166,2.6326
-1.9652,2.3945,-1.3584,0.0077968,-1.3766
-1.4816,-1.0425,-0.21016,-1.4052,-3.2601
1.5768,-0.72163,0.84184,-0.012666,-1.4968
4.8341,-0.34873,1.8037,1.1664,2.2531
1.4162,-1.652,-0.2218,-0.58579,0.74875
-2.6069,-2.0338,0.35489,1.0727,2.0345
-2.1272,-1.8785,0.32063,2.4306,1.0289
-2.7119,-0.86408,2.0945,1.6899,0.79755
2.6905,4.6976,3.5898,3.4322,2.8973
0.7197,4.4464,2.4015,1.3935,2.3448
-0.75361,0.18115,1.7974,5.6793,5.2165
0.4589,-3.2013,1.0906,1.9377,0.44116
-0.25087,-2.9492,2.9544,-0.65734,0.75363
4.2254,-2.8875,-0.23067,1.481,2.94
2.1588,0.74931,-0.43814,-1.427,-0.2623
-2.2079,-0.90084,-2.0743,-5.5628,-1.7449
-5.9729,-3.1528,-2.4256,-4.635,-0.90291
-5.5104,-1.4869,-1.3822,-2.9135,1.8071
-1.5986,1.6636,-2.0438,-0.47932,0.44793
-1.7423,1.4842,0.56209,-1.4421,-5.269
-3.3008,-1.6548,-2.0525,-3.2559,-5.7624
-4.0091,2.2379,0.43858,-0.5287,-3.3033
0.31978,1.8373,5.4678,2.9083,0.018317
3.3854,0.44616,1.0552,-0.29772,0.34069
-0.89179,-2.884,-3.7935,-2.4018,-1.9247
4.4359,-1.14,0.045969,0.23108,4.4541
7.0172,0.44572,0.91781,0.16772,2.516
4.8898,0.953,2.2051,7.4884,3.2329
2.6427,0.4286,-2.5428,2.7284,0.037554
1.1687,-2.711,-0.38919,-0.62703,-1.3607
1.3818,4.5979,0.28069,-0.16537,-2.0747
-4.2832,-0.7563,-0.933,0.51299,-3.0621
-5.2614,-1.561,2.1672,0.94621,-0.6449
-1.3884,-1.1459,0.39048,-0.23201,1.5797
-1.006,0.50048,-0.2449,4.4561,3.804
-2.0723,-0.0064385,-1.2139,3.8633,3.0644
-0.87736,0.84083,-0.3364,1.2926,0.29578
0.29596,-0.32114,-1.2372,-1.8721,0.06401
-1.0381,2.3903,3.0989,-4.958,-1.3594
-0.6687,1.9814,4.6294,1.3832,1.3132
2.8491,3.355,5.669,0.29021,2.9573
1.8366,2.0507,2.3033,0.90708,-0.73245
4.7794,2.6404,0.87604,-2.3042,-1.117
5.7319,4.2681,0.72827,-1.1519,1.1769
4.072,4.0088,4.4506,-0.1374,0.97812
3.9549,0.94727,-0.53546,-3.1674,-1.5683
-0.43611,1.9155,-3.3791,-1.2445,0.040735
-3.3745,1.0602,-3.086,-0.33662,-0.80763
-3.0079,1.4538,-2.4905,-2.3748,0.43069
1.0114,-0.73948,-1.7649,1.1476,-2.2362
0.97675,-3.8727,-3.6919,-0.022005,2.0042
-2.6183,-5.4078,-2.3401,-0.85299,0.44797
-4.358,-5.6059,-0.11632,-1.7488,-4.1295
-1.1129,-1.8491,-2.7969,-2.1597,-3.305
-1.9882,-0.62582,-1.0484,0.065286,-1.7483
-0.21036,-0.30184,1.7941,1.2914,3.7821
6.3491,1.4731,0.63595,0.27715,0.94582
7.3647,6.005,2.4439,3.4289,0.2613
2.323,7.0499,2.0549,0.88162,1.5643
2.57,5.4669,1.2,0.3894,2.0088
-2.6429,-2.1056,-2.6341,3.9396,-0.20943
-3.561,-4.8042,-2.353,3.8218,-1.0199
-1.5237,-4.6375,-1.8841,0.83279,-1.5057
-3.0941,-1.896,3.0136,1.4328,1.5747
-2.7044,-1.5965,1.6356,1.4335,3.2976
-2.0665,-0.029245,-2.6014,-2.5077,-4.1083
-0.70637,-0.71909,-1.1282,-3.1057,-3.5187
-0.69054,-2.3237,-1.6457,-4.1642,-3.1461
-0.55459,-2.4167,-0.20352,-1.9388,-1.5161
0.34879,-0.91767,-0.5932,1.0529,2.4863
0.070555,-1.3916,0.46805,0.62403,0.27341
0.33759,0.31593,-0.2564,1.7794,0.43103
-0.77471,0.72186,-0.51171,2.107,6.4796
-2.1701,-1.7652,-2.2853,-0.83118,0.58875
-1.0504,-3.7262,-0.14983,-4.0463,-5.5955
1.2321,-2.2849,3.2687,-1.7852,-2.1076
3.3885,2.3644,2.4596,-2.2181,4.8555
4.143,2.0606,1.8892,-0.7949,1.6844
4.2782,2.1097,2.0076,-0.033608,-2.1184
1.9776,1.9985,-1.6426,-3.1282,-0.0059962
-0.82555,1.7209,-1.5196,0.71545,0.23395
-4.5181,-0.67952,2.7363,2.9399,-0.22059
-4.1421,-0.19098,5.8972,3.4838,0.56299
-1.0314,4.8084,4.1173,2.2947,-0.94962
-0.12796,4.4123,-0.45881,3.7619,2.0019
1.6081,0.23371,-4.0596,-0.97829,-1.2637
2.9292,-1.3372,-1.2769,-1.5542,-1.61
-1.1663,-1.5926,-0.52154,-0.064638,1.1078
-3.0542,-2.2636,-1.4651,3.7985,3.7305
2.6314,2.8578,-3.1055,0.47247,2.9269
-0.12482,0.5727,-0.88576,0.66987,1.7413
-3.6139,-3.4402,-4.402,0.1898,-1.6195
0.38042,-3.7866,-1.3181,-6.5832,-7.12
-1.4841,-3.3241,0.5183,-4.1361,-4.5223
-2.7146,-0.9312,-0.59923,-2.9538,2.6211
-2.8161,0.70923,-0.93463,-2.9474,-2.6515
-1.1508,5.6086,2.3927,0.57935,-4.0225
1.1952,0.65507,1.5057,3.9129,2.1252
3.2177,-0.82607,0.94561,4.6774,4.1231
5.3616,-0.90988,5.9973,5.4716,1.8913
4.5065,0.37229,2.4616,4.2025,2.9498
-0.32244,2.0727,0.18001,-1.9765,-1.6742
-1.0648,-1.0797,-0.57377,-2.2821,-0.19477
3.406,1.1152,1.2615,-2.6035,1.8483
1.9478,0.41964,-0.13609,-0.24247,2.6738
-4.398,-1.2213,1.4861,1.4538,-4.2679
-0.28015,-0.4901,-0.68566,0.35345,1.5742
3.1629,0.23729,-3.6211,1.5477,2.3448
-1.2077,-2.0221,-2.9138,-1.4228,-0.80569
-5.4224,-3.8682,-4.3479,-1.7261,-2.412
-5.0007,-2.6275,-1.9295,-6.148,-5.6276
