0,1,2,3,4
-1.6321,-0.8111,-2.0473,-1.5322,-2.3611
-1.3396,2.394,0.55962,-0.62542,-1.28
-0.79385,0.10401,3.5648,1.212,-0.19101
0.9455,-1.3685,3.2899,1.3108,0.76123
2.7363,-0.44534,-0.34808,-0.46301,0.50279
-0.67113,-1.0987,-5.3264,-1.2305,-1.3266
-2.2002,-1.4459,-3.8751,-1.5535,-1.0735
1.8964,-0.27107,0.13004,-0.43355,1.0428
4.5813,1.3217,0.15937,-0.2634,2.081
0.31016,0.40038,-1.5044,-0.64324,-0.394
-3.986,1.126,-0.8013,-0.2688,3.1529
-2.3001,-0.077224,2.468,1.1934,5.0174
2.7158,-0.20007,1.8582,0.77634,3.7564
3.7163,1.4646,-1.2105,-0.012323,2.3895
-0.20959,0.48243,2.7812,1.6903,1.4273
-3.8209,-0.55572,3.9584,5.007,0.56753
2.2967,2.5134,3.1892,4.7458,-0.90024
0.59332,0.27945,1.0082,3.4374,-0.76848
-1.9217,-1.7333,0.55795,2.6363,-0.92909
-2.8014,-1.6015,-0.43097,-0.74477,-3.1933
-0.66043,-0.80874,-4.8833,-4.6367,-5.542
2.6375,0.68854,-4.5988,-4.7324,-2.2783
-1.5464,-0.41957,-2.9701,-3.5323,-3.1898
-4.0056,-1.0676,-2.3205,-2.7755,-2.9603
-1.6109,-0.60197,-1.2539,0.90131,-0.3303
2.0274,2.429,-0.23657,-0.33663,0.50259
-0.3604,4.6573,0.8672,-1.3654,1.1702
-1.8372,1.5342,-0.43437,-1.6627,3.9043
2.0311,-1.4947,-1.0265,1.9739,2.8695
4.1997,-0.28638,0.083051,0.16169,0.094242
3.2645,2.8646,1.5365,-0.74112,1.6247
1.5616,1.2268,4.2164,2.3556,1.7781
-2.5769,-1.9385,3.7798,0.53469,-3.8689
-5.3428,-3.6958,2.589,-0.12219,-1.1943
-3.1515,-2.8165,2.718,0.30882,-0.98282
-1.6447,-0.51321,-0.43327,-1.2236,0.77161
-1.32,2.4702,-3.2114,-2.1162,1.8566
-1.221,-0.36588,-3.8091,-2.0027,0.54935
-0.64773,-2.8978,-2.7085,2.5837,-2.7654
-0.25555,-2.2821,1.0504,0.77923,-2.4005
1.2005,-1.1498,-0.66376,-1.864,1.6055
1.5373,1.0395,-1.6003,-1.2902,1.8581
-0.57197,4.2254,0.34502,3.091,-1.4492
-0.51444,2.5613,0.0072251,0.11175,-2.8389
0.19985,-1.8066,-0.778,-1.5246,-2.0237
0.48722,-3.0335,4.0594,4.1124,2.0898
0.41372,-1.8196,3.2887,3.3288,2.0917
0.79189,0.48478,1.0474,0.48953,-0.51599
3.6151,1.685,0.45564,-1.9421,0.058203
5.185,0.65396,-3.0962,-3.1028,1.2343
