0,1,2,3,4
0.34485,-1.3608,-0.82392,-0.88807,-3.2778
-1.8941,3.0189,-2.2439,-1.6303,-0.48871
-1.0741,3.1374,1.1147,-0.87343,-2.7873
1.2232,2.0914,1.3066,-0.46453,0.94599
3.1833,0.38828,-2.1068,-1.3029,5.5878
-1.7995,-2.9229,-0.39609,-0.77841,2.6165
-2.4445,-4.4505,-2.0224,-0.84114,-2.8581
2.2212,-2.6864,0.26959,-0.2012,1.8398
4.4028,1.3931,0.9167,2.2909,5.5313
0.098298,-2.1941,1.0285,1.6508,0.8829
-3.6589,-0.40779,0.78983,0.8946,-0.83776
-1.7096,2.8101,0.07348,0.27314,-4.3788
2.4794,2.0636,2.3944,2.4675,-1.9761
4.9628,1.1765,0.93767,3.2984,3.9703
-1.4275,-1.4983,-0.9081,1.7158,1.2576
-3.7483,-0.49903,1.2608,3.8354,-4.2286
0.68759,-0.24021,0.37288,1.0087,-2.6946
0.41097,-0.30539,3.0762,-0.25437,-0.56952
-2.8517,-1.2311,-0.041473,-3.2363,-2.3858
-0.20443,-0.62307,-1.3561,-3.9306,-2.1499
-0.67042,0.57653,-1.2751,-0.85702,2.2513
2.7636,2.0426,0.13396,1.7407,2.8865
-1.1888,-0.6188,-0.30121,0.031635,-0.33999
-3.1436,-2.3328,1.2764,3.283,-0.30539
0.028465,-2.0389,2.0684,3.7942,1.6848
1.9995,0.89808,1.2265,0.26081,2.9583
-0.62274,0.24032,-0.89253,-4.2708,0.92786
-0.38887,-0.92919,-4.2567,-5.1519,-0.051925
1.7094,-0.90292,1.2928,-1.0525,-1.6402
6.5512,2.6965,4.6637,1.2924,-0.14275
3.234,3.2424,3.6684,-0.29724,1.0545
1.6952,0.82347,1.2291,1.8401,1.1623
-2.3997,-2.0535,-1.6041,-3.3601,-4.5909
-5.4737,-1.7678,-6.6942,2.4858,-1.8015
-4.9465,-1.828,-6.2673,-0.81656,0.44465
-1.6878,-0.094461,2.6091,-2.7762,0.189
-0.49871,-0.33339,-2.1402,-3.0124,-4.7958
-1.0101,1.5634,-3.9864,-1.9477,-1.2102
-2.542,-0.3303,-0.92707,-2.3656,-0.5379
-0.61877,0.78026,-0.47123,-0.30489,0.19934
1.0448,0.57005,0.45903,2.2251,0.98084
0.72306,0.095784,3.6374,5.2005,2.9588
-2.067,-0.20406,-0.10082,2.0592,1.5155
0.95504,1.5365,-3.3282,2.557,0.99331
0.41035,2.1074,0.44255,1.0293,0.13283
0.54317,-0.28457,3.1804,-2.6805,-0.052288
-0.64688,0.16728,0.14763,-4.5964,-1.2437
0.12327,1.0558,-6.2711,-1.0872,-2.1237
4.0455,2.0498,0.060455,0.41008,4.0275
6.1619,2.7938,1.1737,0.25147,3.5485
1.2654,1.2058,0.42461,-2.3257,-0.65986
4.0232,1.4433,-1.1454,-3.9001,3.2243
-1.3817,-1.2808,-0.34174,-0.61821,1.1898
-2.8678,-2.6751,-0.754,2.1316,-0.98223
-2.3059,-1.8729,4.8035,0.16574,-2.7014
-1.5856,2.2047,1.0469,-0.59007,-1.6784
-0.94156,1.9437,-1.0402,4.3559,1.1069
-1.9565,1.2457,-0.32235,1.2058,-1.1885
0.2875,1.4081,0.97328,-2.1002,-2.1695
0.62988,2.7074,2.9181,-0.63836,-0.39283
2.6637,0.97823,3.9701,0.36435,1.6111
0.60761,-2.4977,-1.5003,2.5666,0.42239
0.30519,-5.2437,-0.14792,-1.342,-0.81054
0.15972,-4.5213,-1.6798,-0.92059,1.6262
-0.4337,-2.6164,2.2391,-1.8317,3.5414
-0.6517,0.21366,0.76062,-0.68279,-1.3047
3.3319,-0.064808,4.3728,1.2553,1.6039
0.34028,-3.9397,2.2173,0.27838,-3.6701
-2.6536,-3.9426,-2.239,0.58269,-2.9078
-0.68939,1.8807,-1.7223,-0.70964,2.1464
1.1427,1.3362,-0.61894,1.0587,-1.875
-1.5297,-0.30307,-1.5306,4.614,-1.955
0.86884,-2.8326,-2.1655,4.2319,1.7054
0.7116,-1.085,-0.7608,3.194,1.81
0.45177,-0.64039,0.37971,1.5991,-1.493
2.5639,1.9703,1.3139,-2.928,-1.7659
2.8293,3.3534,3.7006,1.528,1.708
2.1448,1.2931,5.7087,3.0442,2.716
-2.7162,-3.1781,-0.12098,0.15045,0.56822
-2.721,1.651,1.1713,0.60192,3.4162
2.8981,5.0983,-0.73384,0.029552,2.8127
1.0915,4.0132,-3.2904,-1.7662,-4.9995
-3.294,2.3501,-5.204,-2.5338,-4.725
-1.6538,-4.9652,-3.7278,-2.8006,0.32667
-0.91934,-1.731,-3.2443,-0.70214,-1.3497
0.13031,-1.3988,-1.7056,-0.63992,-0.99981
4.8598,1.4964,-0.44854,3.8673,2.6213
-0.22507,-0.67186,-1.7846,3.1247,3.4723
-5.8362,-3.0968,3.1936,1.2294,3.7012
-1.3964,-0.7725,1.5552,1.7453,3.5339
-1.1194,3.231,0.65398,-1.9899,-0.31234
1.1109,4.7954,0.97376,-2.469,-6.4776
3.9553,4.1943,-0.74216,-3.8826,0.41827
1.4466,-0.37747,0.96236,-1.6881,1.783
-4.249,-3.0679,-0.88925,-3.4995,-2.0751
-4.0041,-3.5806,-3.2992,-3.018,-8.4439
-2.1383,-2.1793,-2.1457,-1.9172,-4.0897
1,-2.6511,-1.2303,-1.6307,-0.98
0.42704,1.0725,-0.75434,-0.41242,-0.83505
-2.1643,-1.6502,-0.93295,-1.874,3.7358
-1.0913,0.82085,1.9994,1.4241,4.1561
0.9955,-0.79218,1.844,3.8204,2.8227
3.4417,4.7356,5.0059,3.9694,-0.28233
3.5089,2.3678,5.9389,1.5567,-1.9434
1.4056,-0.9978,0.58705,-0.0013845,0.99847
-5.6075,-3.6363,-1.703,-0.8851,-3.4233
-3.4573,-1.7426,-3.7098,-1.6498,-2.2566
-0.092647,-2.4481,0.49902,-0.72921,-0.76352
0.47265,2.7441,-0.85006,-0.7699,-0.27651
-2.1961,3.8489,3.3317,5.5522,-0.32475
-0.23683,0.21271,1.6429,3.2123,3.6176
2.4015,-1.6533,-2.6402,-1.7849,2.59
5.275,-0.98643,2.089,-0.95695,0.45312
-2.1582,0.0082095,1.9543,-1.7367,1.9832
2.2324,-0.19727,2.0744,0.28616,0.816
4.1421,1.6153,-3.3369,-3.3777,2.4734
2.111,2.3771,-2.8586,-3.1143,-0.61085
1.3238,2.2483,0.0042003,1.1078,0.10064
0.18345,2.4843,2.5111,3.6222,0.98261
1.9059,1.5433,0.76942,4.1217,1.4662
-4.0345,3.4074,-2.8804,1.4024,0.74442
-7.2403,-0.42336,-4.683,-3.1045,-1.2042
-1.8933,-0.097978,-2.359,-3.1615,-4.3121
-0.31012,-0.13183,-0.87797,-3.1861,-2.2094
-2.1179,-1.0088,0.012331,-1.8317,-1.8753
-2.4977,-2.6769,0.26813,-1.2866,0.6194
-1.879,1.5692,2.2931,0.11417,3.764
0.97168,-0.61782,3.0697,1.8886,3.0531
1.7827,-4.0766,3.7596,1.4564,-3.6378
1.5831,-0.39245,-0.21364,0.91425,0.2204
0.19707,-3.0643,-1.0546,-0.85199,3.1297
4.0633,-3.1656,-4.0245,-3.0622,-0.034371
5.3578,-0.65382,-2.4211,-0.87606,1.5728
4.1024,0.14004,1.2924,1.5844,2.78
1.839,-0.66509,0.28598,0.035666,0.82599
0.79729,-1.7954,-5.0319,1.594,-3.706
-3.5744,-3.3105,-3.1893,-1.8321,0.14431
-3.3983,-1.5516,-1.2249,-0.96734,0.10893
-3.0141,-1.0351,0.06491,-1.5339,-5.7447
1.8421,0.70691,0.22695,0.39438,-3.3854
1.3693,1.3381,0.685,2.8473,-1.4616
-1.8363,0.6945,2.2452,0.71833,-3.7211
0.31079,1.5395,1.3855,0.68714,0.14545
-0.43948,-0.65244,-0.16464,0.17191,1.9283
0.38651,0.40362,3.5909,3.0779,2.1561
4.0942,0.95451,3.9041,0.1382,0.44453
4.7101,3.1506,-0.62296,-0.53443,-1.2053
0.15318,3.2722,-1.997,1.7431,-0.56667
-0.38097,4.691,2.9035,5.196,1.505
-2.0235,0.85162,0.37507,2.3232,3.0423
-2.2874,-0.72479,-1.0341,0.57311,4.7083
-3.5547,-1.053,0.52183,2.4275,3.0226
-1.9059,-1.4857,0.12757,3.6805,0.84
-1.093,0.07921,3.1723,3.34,-0.3326
-2.5245,0.68822,1.8744,0.3913,3.6265
0.67497,0.27409,-2.8273,-4.4479,-5.1
-0.41518,0.35729,-1.4499,-4.9832,-4.5736
-0.19646,-0.42972,3.0145,-2.3844,0.53042
0.2068,4.2736,0.66176,-0.71032,2.7589
-0.16942,3.5889,1.5166,-2.3175,0.10745
-0.23307,1.9316,1.6266,1.3139,-4.3428
0.66999,-1.7841,-2.5046,3.6227,0.91086
0.73358,-2.545,-2.1802,1.1645,1.1315
0.61426,-3.3871,-1.373,-0.91775,-1.1678
0.34266,-1.7598,-1.1772,-4.4829,-1.2125
3.493,-2.6793,-1.1607,-5.0094,-1.6239
5.865,1.6958,4.7203,-1.619,1.9361
5.335,-0.29672,3.6151,1.6744,2.3492
1.73,1.3632,4.3409,-1.7446,1.4975
-0.21385,1.6126,1.651,-1.5576,0.15536
-4.0548,0.44722,-4.0424,-4.731,-3.8001
-4.4651,-3.5788,-5.1727,-2.3796,-3.5289
-2.1182,-0.66516,-1.0104,0.91382,0.82119
-1.1535,-1.436,0.46323,3.6026,1.5759
-1.1927,-0.98965,-3.8232,1.6429,1.4502
1.1798,-0.42906,-1.3827,-1.6929,-2.3293
-3.2013,3.5861,-0.52974,-1.7549,-2.2567
-2.316,2.7045,0.35215,2.3302,2.7143
2.8293,-0.30928,-0.85799,0.24085,1.3183
0.87141,-1.636,-1.7758,0.2243,-2.8969
-1.4579,-3.0557,1.0281,0.26819,3.2251
-0.68412,-1.2871,0.48435,1.5102,1.1704
1.2486,-3.3838,-1.0659,-0.7585,2.177
-4.505,-1.8938,0.13017,1.0267,3.1434
-0.93005,-2.2961,-1.0486,0.24116,-2.5404
-1.4802,2.7382,1.529,-0.10349,-3.3057
0.14384,4.3279,2.2497,2.6868,-0.14616
1.581,-0.90273,5.5705,1.6395,2.5281
3.4644,0.68826,5.1147,2.9729,-1.135
3.0547,1.0585,1.3099,0.59054,1.4325
