0,1,2,3,4
-0.73272,-2.4248,0.6613,-0.78864,-1.5855
-0.87093,-0.52513,-2.5189,-0.76673,-0.78624
-0.44003,0.15448,-1.488,-1.1974,1.0845
0.35769,-0.25993,-1.6734,-0.13191,-0.98789
2.3463,0.93321,-0.44232,-1.4306,-0.041794
-0.13286,-1.0935,6.0252,2.4458,-0.86562
-1.7755,-1.0122,1.0686,0.72448,0.15053
3.5345,0.72258,-1.3049,0.088064,-0.55512
4.0871,2.7071,-0.68999,-0.91186,2.7384
-2.6877,-0.70052,0.98717,0.257,4.5951
-3.15,1.7711,0.55224,3.921,1.7927
-2.0213,5.6768,0.94706,2.9438,3.8976
5.2037,5.1514,0.86508,-0.12895,-0.42824
4.4327,3.601,0.1091,-2.3232,-2.2186
-1.4204,1.4999,4.1122,3.9864,-1.2448
-5.0898,-0.56228,3.7211,0.66991,-0.60774
2.8695,-2.6253,-3.1275,2.5467,1.7578
-0.88711,-3.1565,0.065623,-0.14137,-1.6313
-0.55221,-4.813,1.3426,-1.4266,-2.7777
-2.6198,-4.8478,-1.0815,-4.794,-3.6275
1.377,-1.8359,-5.07,-2.7766,1.228
1.429,-0.65351,-1.8846,0.35246,3.7191
-1.4106,-0.51881,-0.79966,0.27503,1.0398
-3.9781,-3.3664,1.3782,-1.2027,-4.742
-3.2068,-2.3318,-0.91728,-1.0944,-3.6746
2.9615,-0.5643,-4.9127,-2.3854,-0.1284
-1.2574,1.4481,-1.5848,-2.1175,-3.1448
-3.3004,4.8882,1.1224,-2.5067,-3.8407
2.283,1.1848,3.8662,1.5846,2.621
4.5883,1.6843,0.33871,0.92596,5.1054
2.7489,3.7311,-1.7567,-0.79682,0.35533
1.7098,0.27713,-1.158,-1.9659,-1.1302
-3.8122,-1.6939,-2.249,-0.011833,-1.0905
-5.5658,-2.168,-1.093,-0.15835,0.24571
-1.5837,-1.0436,-1.8523,-0.22964,1.3296
-0.20313,1.3554,-0.1588,4.5758,-0.93079
-1.8044,1.5139,1.3554,0.53996,-1.7677
-1.8409,0.41208,0.022643,2.1359,-1.1817
1.9685,-3.7411,0.08153,-0.74114,-0.52011
-1.2245,-5.5562,-0.88682,-0.4703,-0.18491
1.1579,4.2858,1.3542,-1.6021,1.9839
2.9258,4.4479,4.5845,3.5544,3.1289
-0.10832,-2.6192,2.6319,2.4953,-1.1739
-1.8013,-2.6962,-2.7186,-2.4483,-2.2871
1.4021,-2.2494,-3.0231,-0.96114,0.11838
2.406,0.59293,-1.7039,0.62096,1.3124
1.0508,0.54143,0.81748,1.7373,0.80382
3.2273,-1.4984,1.3044,0.68401,4.3202
4.6789,1.8028,5.5979,1.1712,3.1482
5.564,1.6232,1.345,1.4416,5.5546
0.97915,3.84,-0.44183,5.6912,2.6927
2.9236,2.0204,-2.4007,0.18703,-0.48652
-1.941,-2.0411,0.58619,-2.0158,-3.272
-3.4288,-2.2819,0.20757,-1.579,-2.1344
-0.26749,4.9447,1.9221,-1.773,-0.12245
-2.7534,2.7528,0.8415,-0.6543,-0.6589
-0.60228,-2.1899,0.46656,0.1298,-0.53688
-1.1731,-3.1791,-0.28237,2.0569,1.6843
-2.8335,-0.33551,1.346,-0.041466,1.0494
-0.74878,0.71001,-0.20118,0.18174,2.8157
2.4062,4.2269,5.0956,1.8913,0.12482
0.0072902,-0.9505,2.8941,-1.9779,-1.4136
-1.2873,-2.8356,-1.7101,-2.6288,-1.7646
0.8051,-1.0838,-2.242,-2.2977,3.5028
0.73854,0.24047,-2.3348,-2.6678,2.5847
0.51278,-0.4434,-1.6783,-0.77172,-1.9066
2.2966,1.6898,-0.84233,-0.90552,-4.5701
-3.1443,-0.56607,-2.1724,4.0763,-0.84025
-3.4553,1.2087,-0.44808,-1.84,-2.042
-0.13905,0.72494,-0.46053,-0.18464,-2.5548
-1.142,0.20377,1.7454,4.0202,0.2851
1.8821,1.711,4.5235,1.9184,0.43266
-0.34364,4.1215,1.91,-1.2705,-2.4615
0.25511,0.64878,-2.7165,-4.9622,-2.6858
2.2052,-3.1781,-4.3334,-2.4562,-2.5315
2.4111,4.7295,-0.061476,-0.92265,0.60108
4.2936,2.8097,1.7776,-0.46099,4.8042
0.083639,2.9794,5.1503,1.6476,4.5184
-6.8868,-0.45809,2.4143,1.5087,2.3155
-3.326,-6.5424,-2.3862,-1.6605,0.47841
3.4972,-1.6004,-0.9648,-0.090257,-0.13919
0.89393,-2.0342,-3.3345,-1.9843,-4.4219
-2.1358,-2.79,-6.0772,-1.2681,-2.5242
-1.8653,-1.1889,-0.71099,1.3545,-2.3743
-0.3548,-0.64425,-0.33626,0.079206,-3.4539
0.7303,-2.1262,-2.5224,3.6941,-0.37123
4.4541,1.2335,-0.37812,2.555,0.56174
-0.10879,0.20833,-0.14892,-2.8348,-0.72733
-4.1534,3.349,1.8803,-1.3918,-0.32573
-0.82842,-0.10887,1.4772,0.80714,-0.90969
-0.38695,-1.244,-0.66171,-1.7435,-4.2637
0.74195,-1.7768,0.35107,-0.77042,-1.0893
6.5769,-0.47184,-1.5887,0.40787,1.8969
2.5515,-0.48503,-0.3833,0.58852,1.0346
-3.9474,-3.721,-0.36468,0.51289,-0.84158
-5.8167,-2.1047,0.32702,0.92953,0.47814
-1.5066,0.6662,0.31142,0.16218,-0.012487
2.532,4.5255,2.96,2.3325,0.40144
1.2278,2.8363,0.86124,2.171,-0.55271
-1.4541,-0.69221,-0.3799,4.526,4.0423
0.42592,-3.8224,0.86231,1.3743,1.5429
-0.28033,-0.97859,4.695,-1.2059,0.63134
4.9526,0.50428,-2.0768,1.4326,3.8791
5.4598,1.6479,-2.0337,-0.74374,2.3191
-0.094027,1.8424,-2.0666,-1.7499,-0.2246
-6.3268,-2.2323,-0.40222,-2.4426,-1.5082
-3.593,0.60789,0.64525,-1.0809,1.706
0.072438,3.6588,2.1716,0.30651,3.4669
-1.331,1.6718,0.26472,-1.3569,-0.84997
-1.8127,0.32585,0.10587,-0.28431,-1.0319
-0.16702,2.408,0.84621,1.3743,-1.662
0.81882,2.2215,5.2193,1.8651,1.9778
2.455,-0.20905,0.70707,0.6078,1.497
-3.0187,-4.3713,-3.4565,-2.3145,-0.92075
2.7141,-2.4141,0.059181,-0.27416,4.4531
4.3198,-0.98905,0.033875,0.069383,0.56693
2.7169,-0.59356,-1.9331,2.8003,2.9942
2.7288,-2.5419,-2.085,1.5662,1.4708
0.42598,0.59899,0.93444,-2.2537,-1.767
-1.3413,1.9874,0.36302,-3.3442,-0.34555
-5.2185,-1.8437,-1.1365,-2.5143,-1.0717
-5.3231,-2.5766,-0.79787,-1.1993,-2.2284
-1.9727,-1.969,-2.6879,1.1479,-0.53785
-2.1762,-1.2191,0.0283,3.7566,1.1566
-0.72949,-0.45261,-0.33743,2.598,0.44821
-2.1575,1.96,0.59825,2.5372,-1.3587
-1.8169,-0.38043,1.366,-1.188,-2.6032
0.15634,-0.88585,0.10774,-4.3354,-3.5897
0.49913,1.324,5.2555,-0.88459,-1.2049
1.6728,1.7078,3.5848,-0.6036,0.096748
1.8499,0.49217,1.2453,-2.4283,-1.4995
4.9654,1.9936,1.2286,0.34729,-0.12148
5.7087,6.1392,-1.1259,0.056627,1.2067
3.5819,1.8108,2.4927,1.9269,1.7026
4.1633,5.1212,-1.8237,-0.12339,-1.8499
-0.81941,-0.82227,-2.9288,0.2443,-3.2481
-6.4069,2.3918,0.62608,0.29071,-1.391
-3.1425,2.4311,-1.6092,-1.7608,0.73233
-1.474,0.71523,-2.8477,1.4547,-0.62481
0.57044,-3.6752,-4.2372,0.77367,4.7725
-0.064871,-3.8028,-2.1742,-2.8414,3.0916
-1.0684,-3.2595,0.22297,1.3931,0.47456
-2.4175,-0.48518,0.4768,-1.8152,-3.5564
-1.3931,-1.0642,-1.4533,0.54496,-0.8371
1.8052,-0.010692,0.78401,-0.81009,3.9542
5.9031,1.8827,-1.4574,0.36088,-0.57997
4.4043,3.3938,0.57884,-1.0507,-3.227
1.3661,3.0716,0.70948,-0.0077659,-1.5658
0.78237,0.79977,1.7957,-0.49475,-1.3129
-2.1587,-5.9649,-0.25517,1.6627,-1.3822
-3.8977,-3.198,-2.0634,2.5759,1.4228
-0.80355,-2.8263,-2.0654,2.8607,0.3284
0.3436,-1.0124,4.2016,2.8239,1.9293
1.6602,-1.9124,3.4493,1.5334,1.6771
-0.97345,2.1254,-0.94176,-3.538,-2.3035
-1.2055,0.51043,-0.87751,-1.7944,-5.5926
-0.35625,-1.8103,-0.5609,-2.2969,-2.2164
-0.54611,-0.70816,-1.8693,-3.3256,0.42246
-1.6293,1.1867,-0.70001,2.7473,1.0797
-1.3368,0.099609,0.011263,-0.13275,0.93181
-0.46076,0.64689,0.63276,0.15249,-0.18323
0.41576,3.2823,1.7336,4.392,3.8155
-0.06135,0.70876,-0.18072,-0.661,2.3893
0.39085,-0.35669,-0.5646,-5.474,-2.7256
0.40692,-0.4573,4.1603,0.15329,-0.72297
4.3204,1.2571,2.9825,1.3169,4.0561
6.6049,1.4778,1.3089,-1.5456,2.0361
3.6904,3.7187,0.076801,-1.96,0.61583
2.7303,2.8728,-1.0813,-0.61229,0.77638
-0.46697,-1.1051,-1.7959,1.0529,-0.51985
-5.2128,-2.6584,4.65,5.8972,3.3133
-4.2074,-1.0891,3.6328,0.38881,-1.6372
-1.2309,3.839,3.137,-0.0043695,-1.4851
-0.99763,1.6817,-2.701,0.738,1.2357
1.0503,-3.1772,-4.1931,-0.37996,-0.77119
0.49933,-2.9304,-4.111,-3.0089,-1.6749
-2.7572,-2.8102,-2.9697,0.91389,2.5481
-3.5187,0.018779,-2.7488,2.8953,4.3893
3.3194,2.6479,1.1884,3.1841,5.3659
3.1037,-1.331,-1.9453,1.4575,3.1513
-2.1419,-1.5849,-1.8773,-0.90742,0.72994
0.080402,-1.0596,-0.37339,-4.161,-5.544
-0.83705,-1.5553,1.3868,-2.3629,-5.8661
-3.7296,-0.46946,-0.58741,-3.8304,1.8165
-2.8557,2.4157,-0.046181,-1.4793,-0.9891
-0.84791,4.2624,0.90676,-1.2087,-5.7732
-0.86154,0.50994,1.837,4.741,-0.11964
-0.93789,-3.9695,-0.60951,1.8611,-0.44072
3.7893,-0.88546,4.1265,3.298,1.2878
